course_row_id,source_row_number,city,aoi_type,accept_time,delivery_time,ds,delivery_duration_minutes
lade-jilin-00317,317,Jilin,1,06-14 08:50:00,06-14 13:19:00,0614,269
lade-jilin-00318,318,Jilin,1,08-10 07:51:00,08-10 12:20:00,0810,269
lade-jilin-00319,319,Jilin,1,09-20 08:34:00,09-20 13:14:00,0920,280
lade-jilin-00320,320,Jilin,1,08-21 09:14:00,08-21 11:57:00,0821,163
lade-jilin-00321,321,Jilin,1,08-18 07:51:00,08-18 12:53:00,0818,302
lade-jilin-00322,322,Jilin,1,07-16 09:49:00,07-16 11:35:00,0716,106
lade-jilin-00323,323,Jilin,1,08-08 08:56:00,08-08 18:11:00,0808,555
lade-jilin-00324,324,Jilin,1,07-02 08:00:00,07-02 11:43:00,0702,223
lade-jilin-00325,325,Jilin,1,06-27 15:22:00,06-27 17:16:00,0627,114
lade-jilin-00326,326,Jilin,1,06-18 08:24:00,06-18 11:03:00,0618,159
lade-jilin-00327,327,Jilin,1,06-09 09:38:00,06-09 11:33:00,0609,115
lade-jilin-00328,328,Jilin,1,06-01 07:58:00,06-01 12:43:00,0601,285
lade-jilin-00329,329,Jilin,1,05-24 09:03:00,05-24 13:15:00,0524,252
lade-jilin-00330,330,Jilin,1,06-10 09:14:00,06-10 13:25:00,0610,251
lade-jilin-00331,331,Jilin,1,06-08 09:30:00,06-08 12:14:00,0608,164
lade-jilin-00332,332,Jilin,1,06-17 13:37:00,06-17 16:05:00,0617,148
lade-jilin-00333,333,Jilin,1,09-22 08:07:00,09-22 12:33:00,0922,266
lade-jilin-00334,334,Jilin,1,09-17 08:39:00,09-17 14:02:00,0917,323
lade-jilin-00335,335,Jilin,1,08-30 08:50:00,08-30 13:36:00,0830,286
lade-jilin-00336,336,Jilin,1,08-20 08:25:00,08-20 13:57:00,0820,332
lade-jilin-00337,337,Jilin,1,07-05 07:55:00,07-05 11:23:00,0705,208
lade-jilin-00338,338,Jilin,1,08-31 13:02:00,08-31 17:20:00,0831,258
lade-jilin-00339,339,Jilin,1,06-01 07:58:00,06-01 12:55:00,0601,297
lade-jilin-00340,340,Jilin,1,06-01 07:58:00,06-01 12:22:00,0601,264
lade-jilin-00341,341,Jilin,1,08-26 09:12:00,08-26 14:12:00,0826,300
lade-jilin-00342,342,Jilin,1,05-29 08:39:00,05-29 11:08:00,0529,149
lade-jilin-00343,343,Jilin,1,08-25 09:27:00,08-25 13:47:00,0825,260
lade-jilin-00344,344,Jilin,1,08-09 08:01:00,08-09 12:06:00,0809,245
lade-jilin-00345,345,Jilin,1,08-10 07:49:00,08-10 12:29:00,0810,280
lade-jilin-00346,346,Jilin,1,08-05 07:54:00,08-05 10:40:00,0805,166
lade-jilin-00347,347,Jilin,1,08-31 13:03:00,08-31 17:14:00,0831,251
lade-jilin-00348,348,Jilin,1,07-17 08:36:00,07-17 12:35:00,0717,239
lade-jilin-00349,349,Jilin,1,05-27 08:50:00,05-27 10:43:00,0527,113
lade-jilin-00350,350,Jilin,1,07-04 08:02:00,07-04 10:27:00,0704,145
lade-jilin-00351,351,Jilin,1,07-17 08:27:00,07-17 14:25:00,0717,358
lade-jilin-00352,352,Jilin,1,08-08 08:54:00,08-08 17:25:00,0808,511
lade-jilin-00353,353,Jilin,1,05-19 09:14:00,05-19 14:19:00,0519,305
lade-jilin-00354,354,Jilin,1,08-11 08:20:00,08-11 15:21:00,0811,421
lade-jilin-00355,355,Jilin,1,06-27 15:22:00,06-27 17:22:00,0627,120
lade-jilin-00356,356,Jilin,1,06-03 16:17:00,06-03 17:22:00,0603,65
lade-jilin-00357,357,Jilin,1,07-30 08:26:00,07-30 11:56:00,0730,210
lade-jilin-00358,358,Jilin,1,06-12 09:22:00,06-12 13:32:00,0612,250
lade-jilin-00359,359,Jilin,1,09-10 08:16:00,09-10 13:10:00,0910,294
lade-jilin-00360,360,Jilin,1,06-08 09:32:00,06-08 11:55:00,0608,143
lade-jilin-00361,361,Jilin,1,06-29 09:15:00,06-29 11:55:00,0629,160
lade-jilin-00362,362,Jilin,1,06-03 16:17:00,06-03 17:12:00,0603,55
lade-jilin-00363,363,Jilin,1,07-19 07:37:00,07-19 10:41:00,0719,184
lade-jilin-00364,364,Jilin,1,06-01 07:58:00,06-01 12:11:00,0601,253
lade-jilin-00365,365,Jilin,1,05-29 08:39:00,05-29 11:13:00,0529,154
lade-jilin-00366,366,Jilin,1,09-15 07:49:00,09-15 11:54:00,0915,245
lade-jilin-00367,367,Jilin,1,05-31 09:36:00,05-31 12:24:00,0531,168
lade-jilin-00368,368,Jilin,1,05-31 09:37:00,05-31 12:14:00,0531,157
lade-jilin-00369,369,Jilin,1,07-03 08:50:00,07-03 09:51:00,0703,61
lade-jilin-00370,370,Jilin,1,06-10 09:15:00,06-10 14:37:00,0610,322
lade-jilin-00371,371,Jilin,1,06-13 09:42:00,06-13 15:09:00,0613,327
lade-jilin-00372,372,Jilin,1,07-05 07:55:00,07-05 11:18:00,0705,203
lade-jilin-00373,373,Jilin,1,09-29 08:23:00,09-29 14:41:00,0929,378
lade-jilin-00374,374,Jilin,1,07-11 07:12:00,07-11 10:27:00,0711,195
lade-jilin-00375,375,Jilin,1,07-22 07:46:00,07-22 11:21:00,0722,215
lade-jilin-00376,376,Jilin,1,08-12 08:52:00,08-12 13:46:00,0812,294
lade-jilin-00377,377,Jilin,1,09-10 08:16:00,09-10 12:30:00,0910,254
lade-jilin-00378,378,Jilin,1,09-16 08:56:00,09-16 12:31:00,0916,215
lade-jilin-00379,379,Jilin,1,08-13 08:27:00,08-13 12:31:00,0813,244
lade-jilin-00380,380,Jilin,1,08-01 07:50:00,08-01 12:45:00,0801,295
lade-jilin-00381,381,Jilin,1,07-19 07:37:00,07-19 10:53:00,0719,196
lade-jilin-00382,382,Jilin,1,07-27 08:26:00,07-27 12:22:00,0727,236
lade-jilin-00383,383,Jilin,1,09-18 08:15:00,09-18 13:22:00,0918,307
lade-jilin-00384,384,Jilin,1,06-01 07:58:00,06-01 12:35:00,0601,277
lade-jilin-00385,385,Jilin,1,06-07 08:36:00,06-07 12:18:00,0607,222
lade-jilin-00386,386,Jilin,1,08-22 09:03:00,08-22 12:51:00,0822,228
lade-jilin-00387,387,Jilin,1,07-11 07:12:00,07-11 10:33:00,0711,201
lade-jilin-00388,388,Jilin,1,08-08 08:56:00,08-08 14:06:00,0808,310
lade-jilin-00389,389,Jilin,1,06-16 07:38:00,06-16 10:10:00,0616,152
lade-jilin-00390,390,Jilin,1,08-09 08:00:00,08-09 11:59:00,0809,239
lade-jilin-00391,391,Jilin,1,08-03 07:46:00,08-03 12:31:00,0803,285
lade-jilin-00392,392,Jilin,1,09-11 09:26:00,09-11 15:22:00,0911,356
lade-jilin-00393,393,Jilin,1,06-14 08:53:00,06-14 13:58:00,0614,305
lade-jilin-00394,394,Jilin,1,08-04 14:53:00,08-04 18:59:00,0804,246
lade-jilin-00395,395,Jilin,1,08-31 13:02:00,08-31 17:06:00,0831,244
lade-jilin-00396,396,Jilin,1,08-31 13:03:00,08-31 18:47:00,0831,344
lade-jilin-00397,397,Jilin,1,08-16 07:53:00,08-16 14:46:00,0816,413
lade-jilin-00398,398,Jilin,1,07-20 07:14:00,07-20 11:21:00,0720,247
lade-jilin-00399,399,Jilin,1,07-25 07:38:00,07-25 12:00:00,0725,262
lade-jilin-00400,400,Jilin,1,07-24 07:42:00,07-24 11:16:00,0724,214
lade-jilin-00401,401,Jilin,1,05-31 09:38:00,05-31 11:51:00,0531,133
lade-jilin-00402,402,Jilin,1,07-23 07:24:00,07-23 12:17:00,0723,293
lade-jilin-00403,403,Jilin,1,07-31 12:55:00,07-31 15:53:00,0731,178
lade-jilin-00404,404,Jilin,1,07-18 07:30:00,07-18 11:05:00,0718,215
lade-jilin-00405,405,Jilin,1,09-03 08:36:00,09-03 13:26:00,0903,290
lade-jilin-00406,406,Jilin,1,09-05 08:36:00,09-05 13:42:00,0905,306
lade-jilin-00407,407,Jilin,1,09-25 08:09:00,09-25 13:14:00,0925,305
lade-jilin-00408,408,Jilin,1,07-12 11:22:00,07-12 14:21:00,0712,179
lade-jilin-00409,409,Jilin,1,06-28 08:48:00,06-28 13:30:00,0628,282
lade-jilin-00410,410,Jilin,1,06-10 09:15:00,06-10 13:38:00,0610,263
lade-jilin-00411,411,Jilin,1,09-11 09:26:00,09-11 15:13:00,0911,347
lade-jilin-00412,412,Jilin,1,09-12 08:12:00,09-12 13:44:00,0912,332
lade-jilin-00413,413,Jilin,1,09-03 08:36:00,09-03 13:18:00,0903,282
lade-jilin-00414,414,Jilin,1,07-21 07:50:00,07-21 12:14:00,0721,264
lade-jilin-00415,415,Jilin,1,07-26 07:55:00,07-26 11:54:00,0726,239
lade-jilin-00416,416,Jilin,1,10-19 08:39:00,10-19 13:54:00,1019,315
lade-jilin-00417,417,Jilin,1,10-11 16:07:00,10-11 20:03:00,1011,236
lade-jilin-00418,418,Jilin,14,06-13 08:05:00,06-13 12:55:00,0613,290
lade-jilin-00419,419,Jilin,14,07-25 08:04:00,07-25 13:49:00,0725,345
lade-jilin-00420,420,Jilin,14,05-29 08:16:00,05-29 11:55:00,0529,219
lade-jilin-00421,421,Jilin,14,05-20 07:53:00,05-20 12:48:00,0520,295
lade-jilin-00422,422,Jilin,14,07-21 07:53:00,07-21 12:06:00,0721,253
lade-jilin-00423,423,Jilin,14,06-18 08:26:00,06-18 10:48:00,0618,142
lade-jilin-00424,424,Jilin,1,06-29 09:39:00,06-29 10:37:00,0629,58
lade-jilin-00425,425,Jilin,1,09-14 08:00:00,09-14 10:40:00,0914,160
lade-jilin-00426,426,Jilin,1,09-01 09:02:00,09-01 10:57:00,0901,115
lade-jilin-00427,427,Jilin,1,08-22 08:03:00,08-22 10:13:00,0822,130
lade-jilin-00428,428,Jilin,1,08-17 07:46:00,08-17 09:54:00,0817,128
lade-jilin-00429,429,Jilin,1,07-11 07:21:00,07-11 08:47:00,0711,86
lade-jilin-00430,430,Jilin,1,10-06 07:58:00,10-06 17:08:00,1006,550
lade-jilin-00431,431,Jilin,1,10-15 08:55:00,10-15 17:29:00,1015,514
lade-jilin-00432,432,Jilin,1,09-25 08:08:00,09-25 14:28:00,0925,380
lade-jilin-00433,433,Jilin,1,09-30 08:45:00,09-30 11:35:00,0930,170
lade-jilin-00434,434,Jilin,1,09-15 07:45:00,09-15 13:04:00,0915,319
lade-jilin-00435,435,Jilin,1,07-07 07:46:00,07-07 09:27:00,0707,101
lade-jilin-00436,436,Jilin,1,06-19 09:48:00,06-19 11:43:00,0619,115
lade-jilin-00437,437,Jilin,1,09-22 08:08:00,09-22 13:58:00,0922,350
lade-jilin-00438,438,Jilin,1,09-29 08:23:00,09-29 15:29:00,0929,426
lade-jilin-00439,439,Jilin,1,07-26 08:00:00,07-26 12:06:00,0726,246
lade-jilin-00440,440,Jilin,1,07-14 08:00:00,07-14 12:00:00,0714,240
lade-jilin-00441,441,Jilin,1,06-29 09:19:00,06-29 11:42:00,0629,143
lade-jilin-00442,442,Jilin,1,05-18 09:09:00,05-18 12:24:00,0518,195
lade-jilin-00443,443,Jilin,1,08-09 08:01:00,08-09 12:12:00,0809,251
lade-jilin-00444,444,Jilin,1,06-25 13:17:00,06-25 16:36:00,0625,199
lade-jilin-00445,445,Jilin,1,05-29 14:38:00,05-29 16:27:00,0529,109
lade-jilin-00446,446,Jilin,1,07-02 08:03:00,07-02 12:14:00,0702,251
lade-jilin-00447,447,Jilin,1,09-26 07:39:00,09-26 13:48:00,0926,369
lade-jilin-00448,448,Jilin,1,09-01 09:24:00,09-01 16:20:00,0901,416
lade-jilin-00449,449,Jilin,1,06-03 16:17:00,06-03 17:05:00,0603,48
lade-jilin-00450,450,Jilin,1,08-21 09:14:00,08-21 12:18:00,0821,184
lade-jilin-00451,451,Jilin,1,09-19 08:00:00,09-19 14:09:00,0919,369
lade-jilin-00452,452,Jilin,1,09-23 07:52:00,09-23 14:18:00,0923,386
lade-jilin-00453,453,Jilin,1,09-07 08:37:00,09-07 10:15:00,0907,98
lade-jilin-00454,454,Jilin,1,09-25 07:49:00,09-25 09:24:00,0925,95
lade-jilin-00455,455,Jilin,1,05-24 15:25:00,05-24 16:17:00,0524,52
lade-jilin-00456,456,Jilin,1,07-03 07:54:00,07-03 09:51:00,0703,117
lade-jilin-00457,457,Jilin,1,08-11 09:21:00,08-11 11:49:00,0811,148
lade-jilin-00458,458,Jilin,1,09-18 08:15:00,09-18 10:56:00,0918,161
lade-jilin-00459,459,Jilin,1,05-25 14:52:00,05-25 16:58:00,0525,126
lade-jilin-00460,460,Jilin,1,07-01 07:50:00,07-01 09:54:00,0701,124
lade-jilin-00461,461,Jilin,1,07-27 08:23:00,07-27 11:24:00,0727,181
lade-jilin-00462,462,Jilin,1,09-24 08:21:00,09-24 10:26:00,0924,125
lade-jilin-00463,463,Jilin,1,05-24 08:58:00,05-24 11:19:00,0524,141
lade-jilin-00464,464,Jilin,1,07-17 09:11:00,07-17 09:51:00,0717,40
lade-jilin-00465,465,Jilin,1,06-14 08:04:00,06-14 09:55:00,0614,111
lade-jilin-00466,466,Jilin,1,06-27 08:43:00,06-27 10:56:00,0627,133
lade-jilin-00467,467,Jilin,1,09-03 08:01:00,09-03 09:51:00,0903,110
lade-jilin-00468,468,Jilin,1,09-09 08:08:00,09-09 10:57:00,0909,169
lade-jilin-00469,469,Jilin,1,09-28 08:19:00,09-28 10:34:00,0928,135
lade-jilin-00470,470,Jilin,1,05-26 12:14:00,05-26 14:23:00,0526,129
lade-jilin-00471,471,Jilin,1,06-15 07:46:00,06-15 10:12:00,0615,146
lade-jilin-00472,472,Jilin,1,08-30 08:41:00,08-30 10:44:00,0830,123
lade-jilin-00473,473,Jilin,1,07-20 07:10:00,07-20 08:32:00,0720,82
lade-jilin-00474,474,Jilin,1,09-18 08:15:00,09-18 10:47:00,0918,152
lade-jilin-00475,475,Jilin,1,09-03 08:01:00,09-03 09:56:00,0903,115
lade-jilin-00476,476,Jilin,1,07-18 08:04:00,07-18 09:22:00,0718,78
lade-jilin-00477,477,Jilin,1,08-13 08:03:00,08-13 09:31:00,0813,88
lade-jilin-00478,478,Jilin,1,09-06 15:33:00,09-06 15:37:00,0906,4
lade-jilin-00479,479,Jilin,1,09-04 08:42:00,09-04 13:37:00,0904,295
lade-jilin-00480,480,Jilin,1,08-04 08:11:00,08-04 10:19:00,0804,128
lade-jilin-00481,481,Jilin,1,05-21 08:55:00,05-21 11:51:00,0521,176
lade-jilin-00482,482,Jilin,1,05-25 14:52:00,05-25 16:27:00,0525,95
lade-jilin-00483,483,Jilin,1,08-22 08:03:00,08-22 09:56:00,0822,113
lade-jilin-00484,484,Jilin,1,07-12 07:43:00,07-12 10:10:00,0712,147
lade-jilin-00485,485,Jilin,1,08-24 08:31:00,08-24 10:29:00,0824,118
lade-jilin-00486,486,Jilin,1,06-07 14:09:00,06-07 17:34:00,0607,205
lade-jilin-00487,487,Jilin,1,09-17 08:37:00,09-17 09:47:00,0917,70
lade-jilin-00488,488,Jilin,1,09-26 07:36:00,09-26 10:20:00,0926,164
lade-jilin-00489,489,Jilin,1,06-10 08:24:00,06-10 10:50:00,0610,146
lade-jilin-00490,490,Jilin,1,08-26 08:53:00,08-26 11:57:00,0826,184
lade-jilin-00491,491,Jilin,14,08-15 07:56:00,08-15 09:19:00,0815,83
lade-jilin-00492,492,Jilin,14,05-16 09:13:00,05-16 10:23:00,0516,70
lade-jilin-00493,493,Jilin,14,09-05 08:12:00,09-05 18:56:00,0905,644
lade-jilin-00494,494,Jilin,14,08-11 12:21:00,08-11 13:09:00,0811,48
lade-jilin-00495,495,Jilin,14,07-07 08:32:00,07-07 08:58:00,0707,26
lade-jilin-00496,496,Jilin,14,07-17 08:00:00,07-17 09:04:00,0717,64
lade-jilin-00497,497,Jilin,7,06-04 12:41:00,06-04 13:59:00,0604,78
lade-jilin-00498,498,Jilin,7,05-31 17:32:00,05-31 18:48:00,0531,76
lade-jilin-00499,499,Jilin,14,09-08 08:54:00,09-08 17:38:00,0908,524
lade-jilin-00500,500,Jilin,14,09-08 12:07:00,09-08 12:13:00,0908,6
lade-jilin-00501,501,Jilin,14,10-13 08:52:00,10-13 15:00:00,1013,368
lade-jilin-00502,502,Jilin,14,10-05 08:18:00,10-05 13:06:00,1005,288
lade-jilin-00503,503,Jilin,14,10-13 08:01:00,10-13 17:06:00,1013,545
lade-jilin-00504,504,Jilin,14,09-07 09:01:00,09-07 10:20:00,0907,79
lade-jilin-00505,505,Jilin,14,10-04 08:35:00,10-04 13:52:00,1004,317
lade-jilin-00506,506,Jilin,14,10-08 08:26:00,10-08 16:47:00,1008,501
lade-jilin-00507,507,Jilin,14,10-06 08:34:00,10-06 15:16:00,1006,402
lade-jilin-00508,508,Jilin,14,10-12 09:09:00,10-12 18:39:00,1012,570
lade-jilin-00509,509,Jilin,14,09-19 07:48:00,09-19 12:09:00,0919,261
lade-jilin-00510,510,Jilin,14,05-24 15:00:00,05-24 18:53:00,0524,233
lade-jilin-00511,511,Jilin,14,07-21 07:42:00,07-21 09:38:00,0721,116
lade-jilin-00512,512,Jilin,14,09-27 08:02:00,09-27 12:50:00,0927,288
lade-jilin-00513,513,Jilin,14,07-05 08:15:00,07-05 12:17:00,0705,242
lade-jilin-00514,514,Jilin,14,09-10 08:00:00,09-10 11:48:00,0910,228
lade-jilin-00515,515,Jilin,14,07-19 07:38:00,07-19 12:18:00,0719,280
lade-jilin-00516,516,Jilin,14,09-26 07:33:00,09-26 12:47:00,0926,314
lade-jilin-00517,517,Jilin,14,07-23 09:17:00,07-23 13:06:00,0723,229
lade-jilin-00518,518,Jilin,14,09-17 08:35:00,09-17 11:30:00,0917,175
lade-jilin-00519,519,Jilin,14,08-28 08:48:00,08-28 14:23:00,0828,335
lade-jilin-00520,520,Jilin,14,06-29 09:00:00,06-29 14:19:00,0629,319
lade-jilin-00521,521,Jilin,4,07-07 07:55:00,07-07 09:38:00,0707,103
lade-jilin-00522,522,Jilin,4,08-24 08:31:00,08-24 09:56:00,0824,85
lade-jilin-00523,523,Jilin,4,09-19 07:49:00,09-19 09:55:00,0919,126
lade-jilin-00524,524,Jilin,4,06-15 07:47:00,06-15 09:08:00,0615,81
lade-jilin-00525,525,Jilin,14,07-30 08:12:00,07-30 11:43:00,0730,211
lade-jilin-00526,526,Jilin,14,10-02 08:10:00,10-02 11:49:00,1002,219
lade-jilin-00527,527,Jilin,14,10-07 08:06:00,10-07 16:10:00,1007,484
lade-jilin-00528,528,Jilin,14,10-05 07:38:00,10-05 12:47:00,1005,309
lade-jilin-00529,529,Jilin,1,07-05 07:50:00,07-05 11:47:00,0705,237
lade-jilin-00530,530,Jilin,1,10-01 07:59:00,10-01 09:39:00,1001,100
lade-jilin-00531,531,Jilin,1,08-31 09:08:00,08-31 11:02:00,0831,114
lade-jilin-00532,532,Jilin,1,08-18 07:39:00,08-18 09:13:00,0818,94
lade-jilin-00533,533,Jilin,1,08-10 11:57:00,08-10 14:23:00,0810,146
lade-jilin-00534,534,Jilin,1,06-11 09:24:00,06-11 10:18:00,0611,54
lade-jilin-00535,535,Jilin,1,08-03 07:53:00,08-03 09:28:00,0803,95
lade-jilin-00536,536,Jilin,1,08-19 08:07:00,08-19 10:03:00,0819,116
lade-jilin-00537,537,Jilin,1,07-02 08:17:00,07-02 10:06:00,0702,109
lade-jilin-00538,538,Jilin,1,08-24 08:30:00,08-24 09:51:00,0824,81
lade-jilin-00539,539,Jilin,1,07-25 07:45:00,07-25 09:11:00,0725,86
lade-jilin-00540,540,Jilin,1,09-19 07:46:00,09-19 09:17:00,0919,91
lade-jilin-00541,541,Jilin,1,08-14 08:04:00,08-14 11:00:00,0814,176
lade-jilin-00542,542,Jilin,1,09-14 07:59:00,09-14 09:50:00,0914,111
lade-jilin-00543,543,Jilin,1,08-19 08:07:00,08-19 09:50:00,0819,103
lade-jilin-00544,544,Jilin,1,06-29 14:43:00,06-29 18:24:00,0629,221
lade-jilin-00545,545,Jilin,1,08-29 08:29:00,08-29 13:57:00,0829,328
lade-jilin-00546,546,Jilin,1,09-16 08:10:00,09-16 13:07:00,0916,297
lade-jilin-00547,547,Jilin,1,08-24 08:28:00,08-24 12:05:00,0824,217
lade-jilin-00548,548,Jilin,1,07-19 07:40:00,07-19 09:30:00,0719,110
lade-jilin-00549,549,Jilin,1,08-10 11:58:00,08-10 12:55:00,0810,57
lade-jilin-00550,550,Jilin,1,07-26 07:58:00,07-26 11:09:00,0726,191
lade-jilin-00551,551,Jilin,1,08-11 09:21:00,08-11 10:50:00,0811,89
lade-jilin-00552,552,Jilin,1,08-26 10:15:00,08-26 10:22:00,0826,7
lade-jilin-00553,553,Jilin,1,05-20 08:11:00,05-20 10:23:00,0520,132
lade-jilin-00554,554,Jilin,1,08-07 08:21:00,08-07 09:28:00,0807,67
lade-jilin-00555,555,Jilin,1,08-22 08:02:00,08-22 09:39:00,0822,97
lade-jilin-00556,556,Jilin,1,09-28 08:19:00,09-28 10:09:00,0928,110
lade-jilin-00557,557,Jilin,1,09-24 08:18:00,09-24 12:47:00,0924,269
lade-jilin-00558,558,Jilin,1,06-12 12:11:00,06-12 13:31:00,0612,80
lade-jilin-00559,559,Jilin,1,07-14 08:11:00,07-14 10:00:00,0714,109
lade-jilin-00560,560,Jilin,1,09-15 09:56:00,09-15 11:03:00,0915,67
lade-jilin-00561,561,Jilin,1,05-29 14:11:00,05-29 15:42:00,0529,91
lade-jilin-00562,562,Jilin,1,08-24 08:30:00,08-24 09:40:00,0824,70
lade-jilin-00563,563,Jilin,1,08-23 07:42:00,08-23 10:13:00,0823,151
lade-jilin-00564,564,Jilin,1,08-28 08:50:00,08-28 13:00:00,0828,250
lade-jilin-00565,565,Jilin,1,05-30 14:49:00,05-30 18:29:00,0530,220
lade-jilin-00566,566,Jilin,1,09-16 08:11:00,09-16 10:40:00,0916,149
lade-jilin-00567,567,Jilin,1,06-17 13:22:00,06-17 14:52:00,0617,90
lade-jilin-00568,568,Jilin,1,07-08 08:33:00,07-08 10:37:00,0708,124
lade-jilin-00569,569,Jilin,1,07-05 08:14:00,07-05 11:24:00,0705,190
lade-jilin-00570,570,Jilin,1,06-17 13:23:00,06-17 14:37:00,0617,74
lade-jilin-00571,571,Jilin,1,09-01 09:00:00,09-01 12:18:00,0901,198
lade-jilin-00572,572,Jilin,1,07-27 08:20:00,07-27 13:26:00,0727,306
lade-jilin-00573,573,Jilin,1,09-12 08:07:00,09-12 09:45:00,0912,98
lade-jilin-00574,574,Jilin,1,08-25 09:08:00,08-25 12:21:00,0825,193
lade-jilin-00575,575,Jilin,1,09-20 08:35:00,09-20 09:58:00,0920,83
lade-jilin-00576,576,Jilin,1,09-30 08:11:00,09-30 10:56:00,0930,165
lade-jilin-00577,577,Jilin,1,07-31 13:02:00,07-31 14:17:00,0731,75
lade-jilin-00578,578,Jilin,1,09-01 09:01:00,09-01 10:15:00,0901,74
lade-jilin-00579,579,Jilin,1,06-27 08:40:00,06-27 10:08:00,0627,88
lade-jilin-00580,580,Jilin,1,08-31 09:05:00,08-31 14:07:00,0831,302
lade-jilin-00581,581,Jilin,1,07-28 07:57:00,07-28 09:12:00,0728,75
lade-jilin-00582,582,Jilin,1,06-30 09:15:00,06-30 11:05:00,0630,110
lade-jilin-00583,583,Jilin,1,07-10 07:38:00,07-10 08:50:00,0710,72
lade-jilin-00584,584,Jilin,1,09-14 07:59:00,09-14 09:41:00,0914,102
lade-jilin-00585,585,Jilin,1,06-30 09:15:00,06-30 11:12:00,0630,117
lade-jilin-00586,586,Jilin,1,06-11 09:41:00,06-11 10:41:00,0611,60
lade-jilin-00587,587,Jilin,1,08-02 08:29:00,08-02 09:32:00,0802,63
lade-jilin-00588,588,Jilin,1,10-02 08:10:00,10-02 09:40:00,1002,90
lade-jilin-00589,589,Jilin,1,10-02 08:10:00,10-02 11:33:00,1002,203
lade-jilin-00590,590,Jilin,1,10-07 07:57:00,10-07 15:02:00,1007,425
lade-jilin-00591,591,Jilin,1,10-12 09:11:00,10-12 16:47:00,1012,456
lade-jilin-00592,592,Jilin,14,07-29 08:10:00,07-29 11:10:00,0729,180
lade-jilin-00593,593,Jilin,14,09-28 08:17:00,09-28 12:12:00,0928,235
lade-jilin-00594,594,Jilin,14,07-06 10:16:00,07-06 12:59:00,0706,163
lade-jilin-00595,595,Jilin,14,09-12 08:08:00,09-12 10:17:00,0912,129
lade-jilin-00596,596,Jilin,14,09-11 09:25:00,09-11 13:38:00,0911,253
lade-jilin-00597,597,Jilin,14,05-31 15:30:00,05-31 18:42:00,0531,192
lade-jilin-00598,598,Jilin,14,08-20 08:27:00,08-20 14:33:00,0820,366
lade-jilin-00599,599,Jilin,14,08-05 12:41:00,08-05 12:46:00,0805,5
lade-jilin-00600,600,Jilin,14,05-27 08:47:00,05-27 12:12:00,0527,205
lade-jilin-00601,601,Jilin,14,05-20 08:51:00,05-20 11:52:00,0520,181
lade-jilin-00602,602,Jilin,14,07-23 07:27:00,07-23 11:21:00,0723,234
lade-jilin-00603,603,Jilin,14,05-20 08:50:00,05-20 12:30:00,0520,220
lade-jilin-00604,604,Jilin,14,05-20 08:48:00,05-20 12:22:00,0520,214
lade-jilin-00605,605,Jilin,14,05-17 14:08:00,05-17 18:53:00,0517,285
lade-jilin-00606,606,Jilin,14,08-14 08:32:00,08-14 13:52:00,0814,320
lade-jilin-00607,607,Jilin,14,09-05 08:36:00,09-05 13:20:00,0905,284
lade-jilin-00608,608,Jilin,14,06-07 08:38:00,06-07 12:10:00,0607,212
lade-jilin-00609,609,Jilin,14,09-23 07:52:00,09-23 13:13:00,0923,321
lade-jilin-00610,610,Jilin,14,06-04 10:22:00,06-04 15:21:00,0604,299
lade-jilin-00611,611,Jilin,14,09-14 08:07:00,09-14 14:27:00,0914,380
lade-jilin-00612,612,Jilin,14,06-30 09:35:00,06-30 14:18:00,0630,283
lade-jilin-00613,613,Jilin,14,10-02 08:20:00,10-02 12:18:00,1002,238
lade-jilin-00614,614,Jilin,14,09-02 08:08:00,09-02 12:39:00,0902,271
lade-jilin-00615,615,Jilin,14,08-22 08:59:00,08-22 13:04:00,0822,245
lade-jilin-00616,616,Jilin,14,07-06 07:35:00,07-06 11:52:00,0706,257
lade-jilin-00617,617,Jilin,14,06-28 08:45:00,06-28 14:28:00,0628,343
lade-jilin-00618,618,Jilin,14,09-09 08:33:00,09-09 14:30:00,0909,357
lade-jilin-00619,619,Jilin,14,06-09 09:37:00,06-09 14:22:00,0609,285
lade-jilin-00620,620,Jilin,14,09-24 09:23:00,09-24 14:45:00,0924,322
lade-jilin-00621,621,Jilin,14,07-01 07:36:00,07-01 12:56:00,0701,320
lade-jilin-00622,622,Jilin,14,07-29 08:11:00,07-29 14:24:00,0729,373
lade-jilin-00623,623,Jilin,14,05-21 09:27:00,05-21 15:15:00,0521,348
lade-jilin-00624,624,Jilin,14,05-29 08:37:00,05-29 12:03:00,0529,206
lade-jilin-00625,625,Jilin,14,06-07 08:38:00,06-07 13:58:00,0607,320
lade-jilin-00626,626,Jilin,14,08-06 08:08:00,08-06 13:38:00,0806,330
lade-jilin-00627,627,Jilin,14,08-27 10:06:00,08-27 15:29:00,0827,323
lade-jilin-00628,628,Jilin,14,06-29 09:15:00,06-29 12:46:00,0629,211
lade-jilin-00629,629,Jilin,14,06-05 09:27:00,06-05 11:23:00,0605,116
lade-jilin-00630,630,Jilin,14,09-10 08:15:00,09-10 12:24:00,0910,249
lade-jilin-00631,631,Jilin,14,09-21 09:27:00,09-21 12:04:00,0921,157
lade-jilin-00632,632,Jilin,14,07-24 07:44:00,07-24 12:53:00,0724,309
lade-jilin-00633,633,Jilin,14,05-31 15:41:00,05-31 17:43:00,0531,122
