ames_order,overall_quality,year_built,year_sold,first_floor_sqft,second_floor_sqft,living_area_sqft,basement_sqft,garage_cars,garage_area_sqft,sale_price_usd
2020,6,1931,2007,959,408,1367,884,1,560,127500
2021,6,1926,2007,986,0,986,960,1,180,102000
2022,6,1918,2007,1100,1164,2264,1100,1,408,200000
2023,6,1919,2007,1060,764,1824,764,2,520,180500
2024,6,1920,2007,752,624,1376,768,2,576,165000
2025,5,1926,2007,960,356,1316,750,2,576,90000
2026,6,1915,2007,698,698,1396,698,1,384,153575
2027,7,1929,2007,672,672,1344,672,2,456,140000
2028,6,1916,2007,1664,862,2526,714,1,216,136000
2029,5,1901,2007,933,240,1173,592,1,240,113000
2030,5,1901,2007,969,245,1214,969,1,216,117000
2031,7,1931,2007,1226,592,1818,1040,1,240,169500
2032,7,1930,2007,1108,0,1108,637,1,280,139400
2033,6,1963,2007,1497,797,2294,741,2,658,202500
2034,6,1914,2007,773,582,1355,684,0,0,127000
2035,6,1937,2007,780,595,1375,780,1,544,141000
2036,7,1950,2007,976,976,1952,976,1,299,212300
2037,6,1915,2007,1138,1042,2180,1138,2,720,161000
2038,4,1958,2007,838,477,1315,808,2,436,99500
2039,5,1920,2007,581,530,1111,530,1,288,101000
2040,4,1916,2007,1196,0,1196,1196,2,440,109900
2041,5,1941,2007,854,0,1382,720,2,660,128500
2042,7,1910,2007,964,925,1889,925,1,308,122000
2043,5,1930,2007,840,0,840,672,0,0,87000
2044,4,1910,2007,866,504,1484,771,1,264,50000
2045,7,1937,2007,1262,1005,2267,1005,2,498,219000
2046,5,1946,2007,1636,971,3086,1598,0,0,200500
2047,5,1940,2007,756,378,1134,756,1,240,126000
2048,5,1942,2007,778,504,1282,672,1,240,108500
2049,5,1963,2007,999,0,999,925,1,308,130000
2050,5,1964,2007,1452,0,1452,1420,2,572,158450
2051,4,1964,2007,1005,0,1005,1005,2,440,115400
2052,4,1961,2007,1029,0,1029,1029,1,261,118500
2053,5,1964,2007,1020,0,1020,980,2,528,165000
2054,5,1966,2007,1040,0,1040,1040,1,264,123000
2055,6,1966,2007,913,0,913,814,1,240,129000
2056,5,1966,2007,894,0,894,894,1,384,125000
2057,5,1968,2007,948,0,948,948,1,300,108000
2058,5,1971,2007,868,0,868,768,2,576,119900
2059,5,1968,2007,897,0,897,876,1,264,115000
2060,5,1967,2007,943,0,943,943,2,528,134500
2061,5,1966,2007,955,0,955,955,1,386,127000
2062,5,1968,2007,894,0,894,894,2,450,129000
2063,6,1977,2007,1285,0,1285,660,2,528,143500
2064,5,1966,2007,912,0,912,912,1,315,129000
2065,5,1956,2007,1375,0,1375,1240,1,323,187000
2066,5,1920,2007,1567,1087,2654,671,2,638,158000
2067,5,1918,2007,1416,0,1416,816,2,576,112000
2068,7,1940,2007,798,504,1302,680,1,224,165250
2069,6,1954,2007,1299,0,1299,967,2,494,150000
2070,5,1958,2007,1176,0,1176,1158,1,303,137000
2071,4,1945,2007,998,0,998,0,2,460,89500
2072,7,1971,2007,1824,0,1824,1643,2,739,302000
2073,6,1984,2007,1522,0,1522,1190,2,552,182000
2074,6,1988,2007,1164,896,2060,1151,2,521,211000
2075,5,1948,2007,1325,0,1325,409,2,576,216000
2076,5,1953,2007,1630,0,1630,1073,2,649,130000
2077,4,1946,2007,1242,0,1242,484,1,336,109900
2078,6,1954,2007,2422,0,2422,1288,2,527,255000
2079,6,1950,2007,2158,0,2158,1202,2,576,243000
2080,6,1954,2007,988,638,1626,988,1,332,154000
2081,5,1958,2007,864,0,864,864,1,399,118000
2082,4,1958,2007,943,0,943,0,1,308,80000
2083,4,1977,2007,1440,0,1440,1440,0,0,150000
2084,4,1920,2007,605,0,605,528,0,0,86000
2085,5,1984,2007,1038,0,1038,1038,1,264,130000
2086,5,1951,2007,1342,0,1342,1342,1,256,125000
2087,5,1951,2007,1080,400,1480,1080,1,253,136500
2088,4,1920,2007,986,376,1362,951,1,280,96000
2089,5,1957,2007,1340,0,1340,0,1,252,120000
2090,6,1984,2007,1105,717,1822,1105,2,515,228500
2091,7,1990,2007,1442,0,1442,910,2,719,179900
2092,7,1990,2007,1122,1121,2243,700,3,746,225000
2093,7,1986,2007,1553,1177,2730,1502,2,576,301000
2094,7,1991,2007,912,1215,2127,1104,3,833,238000
2095,7,1989,2007,1175,807,1982,807,2,575,228500
2096,7,1994,2007,1029,929,1958,779,2,499,220000
2097,7,2007,2007,1282,1414,2696,1264,3,792,383970
2098,8,2006,2007,1466,1362,2828,1466,3,1052,424870
2099,8,2007,2007,1651,0,1651,1643,3,870,250000
2100,8,2006,2007,2140,0,2140,2140,3,894,360000
2101,7,2006,2007,1494,0,1494,1494,3,840,279500
2102,7,2007,2007,1316,0,1316,1316,2,440,200141
2103,8,2007,2007,1651,0,1651,1643,3,870,246500
2104,8,2007,2007,1482,1092,2574,1482,3,868,276000
2105,7,2005,2007,1274,0,1274,1274,2,508,203000
2106,7,2006,2007,728,728,1456,728,2,440,155835
2107,7,2006,2007,1240,0,1240,1240,3,826,194000
2108,7,2007,2007,1208,0,1208,1208,2,628,195400
2109,7,2005,2007,1546,0,1546,1546,3,796,217000
2110,8,2006,2007,1500,0,1500,1489,2,674,212999
2111,7,2005,2007,1270,0,1270,1270,2,524,175900
2112,7,2005,2007,879,916,1795,879,2,578,191000
2113,6,2006,2007,1314,0,1314,1314,2,440,176432
2114,7,1988,2007,1180,882,2062,1157,2,454,277000
2115,7,1988,2007,946,927,1873,929,2,619,207000
2116,6,1958,2007,1444,700,2144,1444,2,389,277000
2117,6,1992,2007,1079,874,1953,1580,2,501,240000
2118,6,1966,2007,976,1111,2087,832,2,444,187500
2119,8,1976,2007,1743,0,1743,966,2,529,279000
2120,5,1994,2007,1022,0,1022,1022,2,747,139500
2121,5,1994,2007,990,0,990,990,1,299,126000
2122,6,1995,2007,1200,0,1200,1200,2,521,177500
2123,6,1997,2007,646,662,1308,635,2,497,175000
2124,6,1998,2007,882,914,1796,794,2,546,211000
2125,5,1994,2007,990,0,990,990,1,384,146000
2126,5,1996,2007,1097,0,1097,1097,1,242,147900
2127,4,1994,2007,990,0,990,990,0,0,123600
2128,6,1997,2007,905,881,1786,824,2,684,204750
2129,7,1999,2007,988,885,1873,988,2,597,235500
2130,7,1998,2007,853,900,1753,853,2,534,217000
2131,7,2001,2007,845,845,1690,845,2,517,190550
2132,7,2000,2007,985,857,1842,985,2,486,217500
2133,7,2003,2007,1479,0,1479,1453,2,558,226000
2134,7,2003,2007,840,828,1668,840,2,500,180000
2135,5,1974,2007,894,0,894,864,2,440,131000
2136,5,1976,2007,1025,0,1025,1015,2,370,153500
2137,5,1977,2007,1009,0,1009,995,2,576,160000
2138,5,1977,2007,1040,0,1040,1040,2,748,134900
2139,5,1977,2007,907,0,907,876,1,308,130000
2140,5,1975,2007,879,0,879,864,2,440,120000
2141,5,1972,2007,882,0,882,882,2,461,112500
2142,5,1975,2007,969,0,969,969,2,440,122000
2143,5,1972,2007,864,0,864,864,2,576,127000
2144,4,1972,2007,875,0,875,385,2,728,117000
2145,8,2004,2007,2000,0,2000,2000,3,888,305900
2146,8,2002,2007,1284,885,2169,1284,2,647,228500
2147,7,2000,2007,1673,0,1673,1673,2,583,270000
2148,7,2002,2007,1459,0,1459,1459,2,527,192000
2149,7,2003,2007,992,940,1932,979,2,610,213000
2150,7,2002,2007,860,869,1729,860,2,542,200000
2151,8,1998,2007,1210,1242,2452,1028,2,683,267000
2152,8,1994,2007,1592,0,1592,1556,2,484,228000
2153,8,2001,2007,1531,908,2439,1531,2,560,275000
2154,7,1996,2007,1212,780,1992,860,2,608,211000
2155,9,2002,2007,1668,0,1668,1626,3,702,285000
2156,8,1995,2007,1220,870,2090,1220,2,556,240000
2157,6,2003,2007,848,0,848,848,2,420,131500
2158,8,1999,2007,1341,0,1341,1341,2,482,246900
2159,7,2003,2007,847,1081,1928,847,2,434,219500
2160,7,2003,2007,1337,0,1337,1337,2,531,185000
2161,7,2007,2007,738,738,1476,738,2,552,179400
2162,7,2006,2007,939,858,1797,939,2,639,213500
2163,7,2004,2007,1422,0,1422,1422,2,626,179600
2164,7,2005,2007,1190,0,1190,1169,2,578,173500
2165,6,2006,2007,1330,0,1330,1330,2,437,167840
2166,7,2006,2007,738,753,1491,738,2,484,168675
2167,5,2005,2007,768,768,1536,768,2,400,167000
2168,5,1965,2007,1214,0,1214,1214,2,461,140000
2169,5,1967,2007,936,0,936,936,1,384,118500
2170,4,1963,2007,1088,0,1088,1088,2,520,110000
2171,4,1965,2007,960,0,960,960,1,432,94750
2172,5,1925,2007,901,450,1351,901,2,576,122000
2173,6,1960,2007,1179,0,1179,1179,2,622,110000
2174,6,1990,2007,816,0,816,816,0,0,118500
2175,6,1976,2007,1044,0,1044,960,2,528,133500
2176,6,1976,2007,1113,0,1113,1143,1,504,148000
2177,5,1979,2007,1100,1133,2233,0,2,579,141000
2178,5,2006,2007,1125,0,1125,1125,2,430,155000
2179,5,2005,2007,1090,0,1090,1090,2,450,157000
2180,5,2005,2007,734,674,1408,734,2,489,171500
2182,10,2007,2007,3138,1538,4676,3138,3,884,184750
2183,6,2005,2007,1072,0,1072,547,2,525,140000
2184,5,1959,2007,960,0,960,960,1,392,131750
2185,4,1955,2007,1152,0,1152,0,0,0,61500
2186,4,1954,2007,948,0,948,864,1,248,111000
2187,5,1946,2007,1195,0,1195,1195,0,0,98500
2188,3,1931,2007,774,0,774,544,0,0,79000
2189,6,1920,2007,740,125,865,660,1,216,108500
2190,4,1954,2007,894,0,894,894,2,400,110000
2191,4,1910,2007,796,550,1346,560,1,384,112000
2192,4,1955,2007,768,0,768,768,1,355,125000
2193,4,1955,2007,864,0,864,864,2,528,79275
2194,4,1954,2007,948,0,948,948,1,280,119000
2195,6,1914,2007,1440,1440,3395,1440,0,0,200000
2196,5,1923,2007,1296,1296,2592,1296,0,0,150000
2197,6,1923,2007,900,602,1502,602,1,180,165000
2198,5,1926,2007,789,0,789,768,1,200,96500
2199,5,1926,2007,1422,0,1422,1290,1,352,136500
2200,6,1921,2007,759,539,1298,651,1,240,146500
2201,5,1937,2007,981,787,1768,731,1,240,175000
2202,7,1930,2007,567,531,1098,531,1,216,148500
2203,6,1921,2007,851,585,1436,585,1,228,141500
2204,7,1918,2007,912,514,1426,912,1,216,189950
2205,6,1926,2007,686,775,1461,686,1,225,135000
2206,7,1941,2007,918,728,1646,918,1,240,164000
2207,5,1913,2007,694,0,694,440,1,352,90350
2208,5,1910,2007,661,589,1250,661,2,552,139000
2209,5,1938,2007,954,0,954,920,1,240,119750
2210,6,1946,2007,979,979,1958,979,2,492,145000
2211,5,1949,2007,1001,1001,2002,1001,3,871,145000
2212,7,1927,2007,867,851,1718,851,2,264,238000
2213,5,1951,2007,1226,0,1226,0,2,400,153500
2214,6,1918,2007,1370,1254,2624,1370,3,864,239000
2215,8,1934,2007,1940,1254,3194,965,2,380,359100
2216,4,1930,2007,1230,525,1755,930,1,231,188000
2217,6,1932,2007,1096,895,1991,854,2,432,220000
2218,5,1941,2007,760,595,1355,728,2,528,140000
2219,8,1932,2007,1549,1178,2727,853,2,440,315000
2220,6,1945,2007,1436,884,2320,1028,1,180,259500
2221,6,1957,2007,1839,0,1839,1477,2,416,257500
2222,7,1940,2007,960,780,1740,800,1,240,219500
2223,6,1953,2007,2259,0,2259,1809,2,450,217000
2224,6,1960,2007,1560,0,1560,1560,2,580,201000
2225,6,1968,2007,1488,0,1488,1488,2,552,215000
2226,6,1980,2007,529,516,1045,516,2,462,123900
2227,4,1995,2007,1680,0,1680,1680,2,628,170000
2228,8,1988,2007,1020,0,1020,1004,2,509,200000
2229,7,1971,2007,1696,0,1696,1696,2,625,198000
2230,6,1957,2007,2515,0,2515,2035,2,484,200624
2231,8,1986,2007,2726,0,2726,279,2,691,315000
2232,5,1919,2007,997,520,1517,793,0,0,115000
2233,6,1940,2007,720,495,1215,720,2,720,141000
2234,5,1941,2007,803,0,803,720,2,360,87000
2235,5,1925,2007,936,665,1601,936,0,0,129850
2236,4,1939,2007,772,351,1123,732,1,264,100000
2238,5,1922,2007,816,0,816,816,1,100,75200
2239,6,1920,2007,1012,0,1012,1012,1,308,118400
2240,5,1920,2007,1077,0,1077,961,1,338,67000
2241,5,1950,2007,910,648,1558,910,1,282,152000
2242,2,1939,2007,640,0,845,0,1,256,68104
2243,5,1895,2007,1034,957,1991,957,0,0,119600
2244,4,1957,2007,1073,0,1073,1073,2,720,140000
2245,5,1930,2007,1001,0,1001,837,1,216,124900
2246,8,2006,2007,1625,0,1625,1573,2,495,375000
2247,8,2006,2007,1625,0,1625,1573,2,538,235000
2248,6,1979,2007,1299,0,1299,1001,2,486,183500
2249,6,1978,2007,912,0,912,888,2,470,156000
2250,6,1983,2007,1080,0,1080,1084,2,484,134000
2251,5,2002,2007,1392,0,1392,1441,3,650,215000
2252,7,2002,2007,1409,0,1409,1409,2,576,245000
2253,7,1991,2007,1478,0,1478,1454,2,506,210000
2254,7,1975,2007,918,0,918,852,1,360,148000
2255,6,1974,2007,1026,0,1026,970,2,528,143000
2256,7,1987,2007,1501,0,1501,1501,2,512,244000
2257,7,1998,2007,1502,0,1502,1502,1,286,330000
2258,5,1959,2007,1328,0,1328,1350,1,308,170000
2259,6,1958,2007,2279,0,2279,585,2,461,257000
2260,7,2006,2007,1689,0,1689,1689,2,433,231713
2261,8,2006,2007,1564,0,1564,1546,2,502,267300
2262,8,2006,2007,1484,0,1484,1476,2,472,265900
2263,8,2007,2007,1571,0,1571,1571,3,722,239000
2264,8,2006,2007,1646,0,1646,1638,3,870,248900
2265,7,1985,2007,1240,0,1240,1265,2,528,174000
2266,7,1990,2007,1187,530,1717,1156,2,400,187500
2267,6,1996,2007,888,868,1756,872,2,422,204000
2268,8,2001,2007,1312,0,1312,1267,2,471,180500
2269,7,2003,2007,1146,0,1146,868,2,438,187500
2270,8,2002,2007,1922,0,1922,1922,3,692,282000
2271,6,1996,2007,1491,0,1491,1491,2,571,178000
2272,8,2002,2007,1629,0,1629,1616,3,808,270000
2273,7,2003,2007,1146,1340,2486,1122,2,452,279900
2274,5,1963,2007,1572,0,1572,1572,3,995,186700
2275,8,2006,2007,1776,0,1776,1732,3,712,283463
2276,10,2006,2007,1824,0,1824,1824,3,932,392000
2277,8,2005,2007,1133,1349,2482,1094,3,642,281213
2278,5,2007,2007,1120,0,1120,1120,0,0,147000
2279,3,1953,2007,2034,0,2034,0,4,1041,130000
2280,6,1996,2007,936,0,936,920,2,460,140000
2281,4,1963,2007,1040,0,1040,1064,2,648,132250
2282,5,1967,2007,1632,0,1632,1632,2,576,143000
2283,4,1961,2007,1622,0,1622,1249,4,1356,168000
2284,5,1976,2007,1060,0,1060,1040,2,572,129900
2285,5,1976,2007,1142,0,1142,1142,2,528,134000
2286,4,1972,2007,546,546,1092,546,1,253,85500
2287,4,1970,2007,530,462,992,530,1,297,106500
2288,4,1970,2007,546,546,1092,546,0,0,93900
2289,4,1970,2007,546,546,1092,546,1,286,75000
2290,4,1970,2007,630,0,630,630,0,0,84500
2291,4,1976,2007,546,546,1092,546,1,286,75190
2292,6,1976,2007,1062,0,1062,1029,2,539,146800
2293,5,1977,2007,1008,0,1008,923,2,678,153500
2294,6,1977,2007,1356,0,1356,1244,2,528,188000
2295,5,1977,2007,1676,0,1676,1160,2,672,196000
2296,5,1977,2007,716,716,1432,716,2,531,157000
2297,5,1971,2007,796,0,796,796,0,0,138000
2298,5,1970,2007,768,0,768,768,2,624,129500
2299,4,1961,2007,1608,0,1608,1396,1,444,80000
2300,4,1982,2007,845,0,845,845,2,360,129500
2301,5,1976,2007,1178,0,1178,1090,2,502,135000
2302,5,1982,2007,816,0,816,816,1,264,124500
2303,5,1983,2007,816,0,816,816,1,264,139000
2304,5,1991,2007,974,0,974,974,0,0,93500
2305,5,1984,2007,887,0,887,864,1,288,124500
2306,6,1954,2006,1293,0,1293,1178,2,452,149900
2307,6,1956,2006,1024,0,1024,1008,1,313,157500
2308,5,1957,2006,1797,0,1797,1617,3,963,169000
2309,6,1957,2006,1390,0,1390,1705,2,550,252000
2310,7,1969,2006,1851,0,1851,1851,2,506,192100
2311,6,1997,2006,813,712,1525,813,2,400,183500
2312,7,1997,2006,993,1243,2236,964,2,642,222000
2313,6,1995,2006,781,890,1671,781,2,423,170000
2314,6,1995,2006,691,807,1498,691,2,409,187500
2315,6,1996,2006,821,955,1776,821,2,443,202000
2316,6,1997,2006,802,709,1511,802,2,413,185000
2317,7,2005,2006,1392,1070,2462,1392,2,576,320000
2318,7,2006,2006,1670,0,1670,1670,3,690,240000
2319,8,2005,2006,1074,990,2064,1074,2,527,250000
2320,8,2005,2006,901,900,1801,893,3,800,239900
2321,7,2005,2006,1700,512,2212,1700,3,773,309000
2322,7,2006,2006,887,1134,2021,868,2,422,274725
2323,8,1994,2006,2079,608,2687,2062,2,618,270000
2324,6,1993,2006,1169,0,1169,1160,2,402,183500
2325,6,1993,2006,697,804,1501,697,2,420,165600
2326,7,1998,2006,955,677,1632,935,2,462,176500
2327,8,1987,2006,1204,0,1204,1191,2,461,130000
2328,7,1987,2006,1064,703,1767,1064,2,504,239000
2329,8,1985,2006,1742,0,1742,1742,2,564,275000
2330,9,2005,2006,1414,1384,2798,1398,3,670,457347
2331,10,2006,2006,1528,1862,3390,1528,3,758,545224
2332,9,2006,2006,1102,1371,2473,1094,3,675,356383
2333,9,2005,2006,1992,876,2868,1992,3,716,556581
2334,8,2006,2006,1264,1312,2576,1234,3,666,361919
2335,10,2006,2006,1850,848,2698,1850,3,736,535000
2336,9,2005,2006,1390,1405,2795,1390,3,660,401179
2337,10,2006,2006,1426,1519,2945,1410,3,641,438780
2338,5,1948,2006,1547,720,2320,0,2,672,169000
2339,5,1955,2006,1056,0,1056,1056,2,572,145000
2340,9,2005,2006,1714,0,1714,1714,2,517,318000
2341,8,2005,2006,1826,0,1826,1814,3,758,319000
2342,9,2005,2006,2000,0,2000,1910,3,722,470000
2343,7,1984,2006,1621,0,1621,1208,2,440,202500
2344,7,1988,2006,1377,806,2183,1204,3,786,229000
2345,7,1977,2006,1468,795,2263,795,2,539,235000
2346,6,1976,2006,790,784,1574,796,2,566,190000
2347,6,1980,2006,1102,0,1102,988,2,582,169000
2348,7,1988,2006,1872,0,1872,1845,2,604,241500
2349,7,1978,2006,945,912,1857,945,2,482,188900
2350,6,1980,2006,1686,0,1686,1686,2,612,207500
2351,7,1978,2006,1392,1392,2784,1392,2,564,250000
2352,6,1975,2006,811,741,1552,713,2,434,179900
2353,7,1976,2006,1083,0,1083,1047,2,596,172000
2354,7,2005,2006,960,1358,2318,960,2,541,294323
2355,6,1975,2006,1109,766,1875,675,2,485,184500
2356,5,1975,2006,1074,0,1074,1056,2,495,153500
2357,7,1976,2006,832,832,1664,832,2,528,162900
2358,6,1974,2006,1309,0,1309,1040,2,484,181000
2359,6,1974,2006,1103,0,1103,1103,2,462,155000
2360,5,1969,2006,1096,0,1096,1096,1,299,138800
2361,4,1970,2006,864,0,864,864,1,280,116050
2362,4,1971,2006,858,0,858,858,0,0,88000
2363,4,1971,2006,874,0,874,864,2,576,97500
2364,6,2002,2006,1419,0,1419,1487,2,543,190000
2365,6,1973,2006,525,567,1092,525,2,440,105500
2366,5,1973,2006,765,600,1365,765,2,440,125500
2367,6,1973,2006,483,504,987,483,1,264,83000
2368,6,1972,2006,494,536,1030,494,1,264,116000
2369,6,1971,2006,672,546,1218,672,0,0,91500
2370,6,1972,2006,672,546,1218,672,1,264,118000
2371,6,1972,2006,483,465,948,483,1,264,89000
2372,6,1972,2006,525,567,1092,525,1,264,108000
2373,6,1972,2006,483,504,987,483,1,288,94500
2374,6,1975,2006,1069,0,1069,1069,2,440,146300
2375,5,1967,2006,1387,0,1387,943,1,300,145000
2376,5,1967,2006,900,0,900,864,1,288,123000
2377,7,1976,2006,1055,0,1055,1055,1,319,137500
2378,6,1976,2006,855,601,1456,855,2,460,144000
2379,9,2004,2006,1980,0,1980,1980,3,770,315000
2380,9,2006,2006,1738,851,2589,1738,3,831,412083
2381,9,2006,2006,1249,1347,2596,1249,3,840,342643
2382,8,2004,2006,1618,0,1618,1618,3,880,252000
2383,10,2006,2006,2076,0,2076,2076,3,850,465000
2384,7,2006,2006,1740,0,1740,1721,3,874,293000
2385,9,2005,2006,1868,0,1868,1868,3,1085,415000
2386,9,2004,2006,1850,0,1850,1833,3,772,326000
2387,8,2005,2006,1158,1218,2376,1158,3,853,325300
2388,8,2004,2006,1132,1320,2452,1117,3,691,309000
2389,9,2005,2006,1117,1089,2206,1090,3,670,300000
2390,8,2005,2006,1038,1060,2098,1030,3,878,275500
2391,9,2005,2006,1625,466,2091,1606,2,521,338500
2392,9,2005,2006,1182,1142,2324,1175,3,736,345000
2393,8,2005,2006,1209,1044,2253,1209,2,575,344133
2394,8,2006,2006,1054,1335,2389,1054,3,672,298236
2395,8,2005,2006,1544,814,2358,1524,3,784,329900
2396,9,2003,2006,1944,0,1944,1896,3,708,360000
2397,8,2006,2006,1120,850,1970,1085,3,753,281000
2398,9,2005,2006,1792,0,1792,1792,3,925,372397
2399,9,2004,2006,1780,0,1780,1780,3,816,378000
2400,9,2003,2006,1792,0,1792,1792,3,874,374000
2401,9,2005,2006,1848,880,2728,1848,3,706,437154
2402,8,2005,2006,1058,846,1904,1058,2,736,275000
2403,8,2004,2006,1426,488,1914,1420,3,746,279000
2404,7,2005,2006,1364,0,1364,1364,2,484,185850
2405,9,2005,2006,1565,0,1565,1560,2,556,282500
2406,7,2005,2006,1368,0,1368,1368,2,474,202500
2407,7,2005,2006,1368,0,1368,1368,2,474,202665
2408,9,2006,2006,1686,0,1686,1686,3,899,332200
2409,9,2006,2006,1666,0,1666,1666,2,575,310090
2410,7,2003,2006,1405,0,1405,1405,2,478,171750
2411,6,2005,2006,1316,0,1316,1316,2,397,169990
2412,6,2005,2006,728,728,1456,728,2,390,170440
2413,7,2006,2006,738,754,1492,738,2,440,169985
2414,7,2006,2006,664,832,1496,654,2,426,179665
2415,7,2006,2006,879,984,1863,879,3,660,219210
2416,6,2006,2006,1326,0,1326,1326,2,427,174190
2417,6,2006,2006,728,728,1456,728,2,429,172785
2418,8,2004,2006,1052,1321,2373,1052,3,632,258000
2419,7,2006,2006,738,754,1492,738,2,440,185101
2420,7,2006,2006,1364,0,1364,1220,2,437,210250
2421,7,2003,2006,1557,0,1557,1374,2,420,234000
2422,8,2003,2006,1456,0,1456,1273,2,400,215000
2423,7,2002,2006,1511,0,1511,1368,2,398,246990
2424,7,2004,2006,1414,0,1414,1375,2,398,178740
2425,7,2004,2006,1548,0,1548,1365,2,388,225000
2426,7,2005,2006,1248,0,1248,1248,2,438,167240
2427,7,2005,2006,1142,0,1142,1142,2,440,156820
2428,7,2005,2006,1506,0,1506,1362,2,440,213490
2429,8,2006,2006,1567,0,1567,1520,3,648,264561
2430,7,2006,2006,1500,0,1500,1356,3,648,246578
2431,5,2005,2006,734,1104,1838,732,2,372,192140
2432,6,2002,2006,807,702,1509,783,2,393,183200
2433,8,2004,2006,707,707,1414,707,2,403,178000
2434,7,2004,2006,848,750,1598,848,2,433,201490
2435,8,2000,2006,1454,482,1936,1406,2,504,230500
2436,7,2003,2006,807,702,1509,783,2,393,180000
2437,6,2000,2006,953,711,1664,953,2,460,172400
2438,6,2000,2006,1008,881,1889,982,2,431,215000
2439,7,1998,2006,956,930,1886,930,2,431,199900
2440,6,2000,2006,959,712,1671,959,2,472,173000
2441,7,2006,2006,1082,1240,2322,1035,3,617,287602
2442,7,1999,2006,1005,1286,2291,975,2,429,230000
2443,8,1997,2006,1407,985,2392,1396,3,870,348000
2444,8,1998,2006,1079,897,1976,1044,3,885,286000
2445,8,2000,2006,1205,1029,2234,1160,3,768,300000
2446,10,1995,2006,1831,1796,3627,1930,3,807,625000
2447,9,2000,2006,1540,1315,2855,1540,3,774,405000
2448,8,1998,2006,1086,838,1924,1086,2,592,280000
2449,8,1998,2006,1165,1098,2263,1141,2,420,258000
2450,8,1995,2006,1358,1368,2726,1342,3,725,350000
2451,9,1993,2006,1933,1567,3500,1733,3,959,584500
2452,8,1994,2006,1305,1189,2494,1290,3,803,321000
2453,8,1994,2006,1203,1323,2526,1165,3,844,290000
2454,8,1993,2006,1565,1234,2799,1286,3,704,315000
2455,8,2005,2006,1116,848,1964,1100,2,760,252000
2456,8,2006,2006,1670,0,1670,1670,3,928,336820
2457,8,2005,2006,2097,0,2097,2077,3,1134,423000
2458,8,2006,2006,1660,0,1660,1660,2,500,290000
2459,7,2005,2006,1616,0,1616,1616,3,834,232000
2460,8,2006,2006,1504,0,1504,1504,2,510,199000
2461,8,2006,2006,1278,0,1278,1278,2,584,198600
2462,9,2006,2006,2036,604,2640,2036,3,792,405749
2463,8,2006,2006,1489,0,1489,1489,2,776,232600
2464,8,2006,2006,1095,844,1939,1095,3,1053,266000
2465,7,2005,2006,756,797,1553,756,2,615,186500
2466,6,2005,2006,858,858,1716,858,2,615,200825
2467,7,2006,2006,778,798,1576,770,2,614,197000
2468,6,2006,2006,1262,0,1262,1262,2,572,185000
2469,7,2005,2006,1266,0,1266,1257,2,453,176000
2470,7,2006,2006,1301,0,1301,1293,2,572,187750
2471,6,2005,2006,1142,0,1142,1142,0,0,139500
2472,7,2005,2006,1400,0,1400,1400,2,612,186800
2473,6,2005,2006,1131,0,1131,1131,0,0,132000
2474,6,2005,2006,1141,0,1141,1141,2,484,142500
2475,6,2004,2006,1158,0,1158,1158,2,576,158000
2476,7,2005,2006,891,795,1686,891,2,462,184000
2477,7,2005,2006,831,754,1585,784,2,449,184900
2478,6,1997,2006,941,896,1837,941,2,688,187000
2479,6,1992,2006,810,793,1603,761,2,484,175900
2480,6,1992,2006,844,887,1731,836,2,462,248500
2481,6,1990,2006,1398,0,1398,1398,2,542,172000
2482,6,1991,2006,1217,0,1217,1217,2,484,151000
2483,6,1994,2006,636,684,1320,636,2,472,150000
2484,4,1966,2006,1056,0,1056,1056,1,384,107000
2485,5,1965,2006,965,0,965,828,1,300,119900
2486,5,1962,2006,988,0,988,988,2,624,129500
2487,5,1963,2006,1728,0,1728,1728,2,504,125000
2488,6,1977,2006,1286,368,1654,0,2,528,119500
2489,5,1962,2006,1211,0,1211,864,2,576,144000
2490,6,1977,2006,1212,0,1212,506,2,492,151000
2491,5,1965,2006,984,0,984,984,1,310,126000
2492,5,1968,2006,909,0,909,882,1,294,116000
2493,5,1963,2006,925,0,925,925,2,484,133500
2494,5,1965,2006,1024,0,1024,1024,1,308,120875
2495,5,1965,2006,935,0,935,935,1,288,137000
2496,5,1964,2006,912,0,912,912,0,0,124000
2497,5,1961,2006,1236,0,1236,912,1,288,135000
2498,5,1967,2006,941,0,941,912,1,288,129200
2499,7,1974,2006,2151,495,2646,1748,2,550,260000
2500,8,1991,2006,1301,1116,2417,1288,2,462,260000
2501,8,1992,2006,1520,1306,2826,1334,3,888,334000
2502,8,1993,2006,1352,1168,2520,1338,3,796,310000
2503,7,1992,2006,1166,1129,2295,1095,2,590,268000
2504,8,1994,2006,1624,0,1624,1624,3,757,262000
2505,7,2004,2006,1143,0,1143,1143,2,588,176400
2506,8,2005,2006,1247,0,1247,1247,2,550,197000
2507,7,2005,2006,520,600,1200,600,2,480,151000
2508,7,2005,2006,520,623,1223,600,2,480,147400
2509,7,2005,2006,520,623,1223,600,2,480,149900
2510,7,2005,2006,520,600,1200,600,2,480,144152
2511,6,2000,2006,768,756,1524,756,2,440,166000
2512,7,1999,2006,713,739,1452,691,2,506,183900
2513,7,2000,2006,673,709,1382,673,2,490,165000
2514,7,2003,2006,530,550,1080,530,2,496,139000
2515,7,1997,2006,854,840,1694,569,1,434,200000
2516,8,2001,2006,1568,0,1568,1568,2,564,221000
